time,eiPosition_m_X,eiPosition_m_Y,eiPosition_m_Z,eiVelocity_m_s_X,eiVelocity_m_s_Y,eiVelocity_m_s_Z,eiAccel_m_s2_X,eiAccel_m_s2_Y,eiAccel_m_s2_Z,eiGravitation_m_s2_X,eiGravitation_m_s2_Y,eiGravitation_m_s2_Z
8700.0,3792622.687,2110585.846,-5176930.307,-2272.416623,7227.99466,1273.018156,-4.9031011488143,-2.72856456832,6.6927335070713,-4.9031011488143,-2.72856456832,6.6927335070713
8760.0,3647561.799,2539020.029,-5088566.94,-2561.061993,7047.611694,1671.272695,-4.7146868693461,-3.2818318237544,6.5772702568931,-4.7146868693461,-3.2818318237544,6.5772702568931
8820.0,3485534.605,2955644.266,-4976534.576,-2837.741382,6834.484674,2061.678902,-4.5043931075937,-3.8196102376377,6.431228084429,-4.5043931075937,-3.8196102376377,6.431228084429
8880.0,3307297.862,3358523.303,-4841358.755,-3101.171454,6589.618232,2442.422473,-4.2732173799689,-4.3394035708248,6.255311507805,-4.2732173799689,-4.3394035708248,6.255311507805
8940.0,3113683.474,3745786.608,-4683672.525,-3350.131634,6314.164186,2811.735558,-4.0222533537369,-4.8388035810827,6.0503637181195,-4.0222533537369,-4.8388035810827,6.0503637181195
9000.0,2905594.557,4115637.031,-4504213.404,-3583.469715,6009.415934,3167.904948,-3.7526854021944,-5.3155010811623,5.8173621810537,-3.7526854021944,-5.3155010811623,5.8173621810537
9060.0,2684001.174,4466359.124,-4303819.865,-3800.107129,5676.802188,3509.279987,-3.4657827619551,-5.7672964567589,5.5574136267318,-3.4657827619551,-5.7672964567589,5.5574136267318
9120.0,2449935.771,4796327.046,-4083427.354,-3999.043856,5317.8801,3834.280162,-3.1628933257611,-6.1921095996196,5.271748459806,-3.1628933257611,-6.1921095996196,5.271748459806
9180.0,2204488.322,5104012.057,-3844063.862,-4179.362944,4934.327809,4141.402345,-2.8454371053489,-6.587989215167,4.9617146240138,-2.8454371053489,-6.587989215167,4.9617146240138
9240.0,1948801.226,5387989.532,-3586845.071,-4340.234635,4527.93645,4429.227643,-2.5148993997542,-6.9531214682008,4.6287709574165,-2.5148993997542,-6.9531214682008,4.6287709574165
9300.0,1684063.954,5646945.498,-3312969.111,-4480.920073,4100.601662,4696.427844,-2.1728237050337,-7.2858379344643,4.2744800761825,-2.1728237050337,-7.2858379344643,4.2744800761825
9360.0,1411507.501,5879682.63,-3023710.931,-4600.774575,3654.314648,4941.771418,-1.8208044017411,-7.5846228300865,3.9005008261333,-1.8208044017411,-7.5846228300865,3.9005008261333
9420.0,1132398.644,6085125.709,-2720416.331,-4699.250458,3191.152811,5164.129058,-1.4604792566213,-7.8481194950909,3.5085803423288,-1.4604792566213,-7.8481194950909,3.5085803423288
9480.0,848034.0516,6262326.504,-2404495.678,-4775.899418,2713.270036,5362.478724,-1.0935217749086,-8.0751361112675,3.1005457577547,-1.0935217749086,-8.0751361112675,3.1005457577547
9540.0,559734.2608,6410468.063,-2077417.325,-4830.374438,2222.886649,5535.91019,-0.7216334393401,-8.2646506387095,2.678295602696,-0.7216334393401,-8.2646506387095,2.678295602696
9600.0,268837.5526,6528868.388,-1740700.786,-4862.431236,1722.279097,5683.629065,-0.3465358715512,-8.4158149591891,2.2437909366608,-0.3465358715512,-8.4158149591891,2.2437909366608
9660.0,-23306.24198,6616983.489,-1395909.673,-4871.929232,1213.76941,5804.960269,0.0300370490807,-8.527958218272,1.799046254774,0.0300370490807,-8.527958218272,1.799046254774
9720.0,-315341.9822,6674409.797,-1044644.447,-4858.832051,699.7144886,5899.350962,0.4063470748082,-8.6005893616291,1.3461202104151,0.4063470748082,-8.6005893616291,1.3461202104151
9780.0,-605915.4723,6700885.933,-688535.0161,-4823.207545,182.495256,5966.372916,0.7806594536116,-8.6333988643857,0.8871061955521,0.7806594536116,-8.6333988643857,0.8871061955521
9840.0,-893679.7052,6696293.82,-329233.1938,-4765.227352,-335.494264,6005.724307,1.1512507354727,-8.6262596555426,0.424122819739,1.1512507354727,-8.6262596555426,0.424122819739
9900.0,-1177301.063,6660659.144,31594.92007,-4685.165987,-851.8579022,6017.230947,1.5164164892873,-8.5792272425142,-0.0406956718675,1.5164164892873,-8.5792272425142,-0.0406956718675
9960.0,-1455465.454,6594151.15,392276.6211,-4583.399466,-1364.208282,6000.846932,1.8744788999512,-8.4925390436406,-0.5052090018471,1.8744788999512,-8.4925390436406,-0.5052090018471
10020.0,-1726884.345,6497081.79,751140.3025,-4460.403491,-1870.177696,5956.654714,2.2237942162702,-8.3666129391723,-0.9672804464032,2.2237942162702,-8.3666129391723,-0.9672804464032
10080.0,-1990300.683,6369904.219,1106523.144,-4316.751186,-2367.428868,5884.864605,2.5627600214821,-8.2020450536758,-1.4247863658835,2.5627600214821,-8.2020450536758,-1.4247863658835
10140.0,-2244494.657,6213210.65,1456778.756,-4153.110401,-2853.665566,5785.813707,2.8898222993372,-7.9996067851015,-1.8756256429642,2.8898222993372,-7.9996067851015,-1.8756256429642
10200.0,-2488289.292,6027729.577,1800284.737,-3970.240603,-3326.643008,5659.964277,3.2034822698419,-7.7602410978883,-2.3177289925135,3.2034822698419,-7.7602410978883,-2.3177289925135
10260.0,-2720555.844,5814322.385,2135450.123,-3768.989365,-3784.17803,5507.90155,3.5023029699249,-7.4850580994733,-2.7490681081576,3.5023029699249,-7.4850580994733,-2.7490681081576
10320.0,-2940218.969,5573979.35,2460722.688,-3550.288464,-4224.158959,5330.331001,3.784915555433,-7.1753299214459,-3.1676646115968,3.784915555433,-7.1753299214459,-3.1676646115968
10380.0,-3146261.651,5307815.064,2774596.06,-3315.149615,-4644.555171,5128.075093,4.0500253019902,-6.8324849283467,-3.571598771746,4.0500253019902,-6.8324849283467,-3.571598771746
10440.0,-3337729.858,5017063.297,3075616.633,-3064.659847,-5043.42627,4902.069504,4.2964172833686,-6.4581012787859,-3.9590179618009,4.2964172833686,-6.4581012787859,-3.9590179618009
10500.0,-3513736.919,4703071.314,3362390.23,-2799.976559,-5418.930868,4653.358847,4.522961707119,-6.0538998651543,-4.3281448233518,4.522961707119,-6.0538998651543,-4.3281448233518
10560.0,-3673467.585,4367293.681,3633588.503,-2522.322258,-5769.334923,4383.091924,4.7286188882864,-5.6217366597459,-4.6772851076818,4.7286188882864,-5.6217366597459,-4.6772851076818
10620.0,-3816181.775,4011285.592,3887955.029,-2232.979012,-6093.0196,4092.516512,4.9124438431131,-5.163594496616,-5.0048351653991,4.9124438431131,-5.163594496616,-5.0048351653991
10680.0,-3941217.972,3636695.728,4124311.079,-1933.28264,-6388.488621,3782.973706,5.0735904856972,-4.6815743199795,-5.3092890565617,5.0735904856972,-4.6815743199795,-5.3092890565617
10740.0,-4047996.272,3245258.699,4341561.039,-1624.616667,-6654.375079,3455.891862,5.2113154116438,-4.1778859314223,-5.5892452544696,5.2113154116438,-4.1778859314223,-5.5892452544696
10800.0,-4136021.056,2838787.09,4538697.455,-1308.406054,-6889.44768,3112.780134,5.3249812538295,-3.6548382696662,-5.8434129173312,5.3249812538295,-3.6548382696662,-5.8434129173312
10860.0,-4204883.286,2419163.153,4714805.676,-986.1107503,-7092.616386,2755.221661,5.4140595965023,-3.1148292581032,-6.0706177030633,5.4140595965023,-3.1148292581032,-6.0706177030633
10920.0,-4254262.404,1988330.177,4869068.079,-659.2190779,-7262.937441,2384.866412,5.4781334350694,-2.560335256802,-6.2698071035742,5.4781334350694,-2.560335256802,-6.2698071035742
10980.0,-4283927.837,1548283.578,5000767.862,-329.2409864,-7399.617753,2003.423731,5.5168991701016,-1.9939001571902,-6.4400552760206,5.5168991701016,-1.9939001571902,-6.4400552760206
11040.0,-4293740.083,1101061.741,5109292.369,2.298799987,-7502.018609,1612.654602,5.5301681253104,-1.4181241591374,-6.5805673497238,5.5301681253104,-1.4181241591374,-6.5805673497238
11100.0,-4283651.398,648736.6667,5194135.955,333.8677113,-7569.65871,1214.363678,5.5178675805396,-0.8356522716859,-6.690683188714,5.5178675805396,-0.8356522716859,-6.690683188714
11160.0,-4253706.048,193404.4497,5254902.359,663.9323078,-7602.21651,810.3910938,5.4800413121785,-0.2491625802115,-6.7698805912324,5.4800413121785,-0.2491625802115,-6.7698805912324
11220.0,-4204040.162,-262824.3568,5291306.586,990.9652736,-7599.531842,402.6041152,5.4168496348503,0.3386456756827,-6.8177779089969,5.4168496348503,0.3386456756827,-6.8177779089969
11280.0,-4134881.146,-717834.4559,5303176.276,1313.452397,-7561.606826,-7.111364199,5.3285689397612,0.9250641677314,-6.8341360706235,5.3285689397612,0.9250641677314,-6.8341360706235
11340.0,-4046546.693,-1169515.553,5290452.569,1629.899511,-7488.606054,-416.8594201,5.2155907267349,1.5073876407624,-6.8188599953173,5.2155907267349,1.5073876407624,-6.8188599953173
11400.0,-3939443.372,-1615772.09,5253190.445,1938.839353,-7380.85603,-824.7427644,5.078420128692,2.0829261219645,-6.7719993848076,5.078420128692,2.0829261219645,-6.7719993848076
11460.0,-3814064.814,-2054532.929,5191558.542,2238.838333,-7238.843899,-1228.87144,4.9176739291791,2.6490171276653,-6.6937488835118,4.9176739291791,2.6490171276653,-6.6937488835118
11520.0,-3670989.487,-2483760.927,5105838.461,2528.503152,-7063.21542,-1627.371507,4.734078075506,3.2030378163993,-6.5844475990828,4.734078075506,3.2030378163993,-6.5844475990828
11580.0,-3510878.085,-2901462.383,4996423.541,2806.487274,-6854.772238,-2018.393679,4.5284646921056,3.7424170359553,-6.4445779778242,4.5284646921056,3.7424170359553,-6.4445779778242
11640.0,-3334470.538,-3305696.284,4863817.126,3071.497188,-6614.468414,-2400.121874,4.3017686009005,4.2646472111699,-6.274764031952,4.3017686009005,4.2646472111699,-6.274764031952
11700.0,-3142582.639,-3694583.331,4708630.318,3322.298453,-6343.406265,-2770.781638,4.0550233577113,4.7672960184938,-6.0757689183355,4.0550233577113,4.7672960184938,-6.0757689183355
11760.0,-2936102.335,-4066314.692,4531579.228,3557.721498,-6042.831506,-3128.648407,3.7893568160997,5.248017792844,-5.8484918711652,3.7893568160997,5.248017792844,-5.8484918711652
11820.0,-2715985.658,-4419160.443,4333481.745,3776.667127,-5714.127711,-3472.055561,3.5059862324563,5.7045646119866,-5.5939644939564,3.5059862324563,5.7045646119866,-5.5939644939564
11880.0,-2483252.353,-4751477.658,4115253.819,3978.111733,-5358.81013,-3799.40224,3.2062129286356,6.1347970037065,-5.3133464193951,3.2062129286356,6.1347970037065,-5.3133464193951
11940.0,-2238981.19,-5061718.107,3877905.291,4161.112163,-4978.51887,-4109.160883,2.8914165309693,6.5366942213368,-5.0079203487567,2.8914165309693,6.5366942213368,-5.0079203487567
12000.0,-1984305.0,-5348435.527,3622535.273,4324.810241,-4575.011475,-4399.884443,2.5630488070498,6.9083640338701,-4.6790864859503,2.5630488070498,6.9083640338701,-4.6790864859503
12060.0,-1720405.452,-5610292.433,3350327.115,4468.436897,-4150.154933,-4670.213259,2.2226271242358,7.2480519778761,-4.3283563846504,2.2226271242358,7.2480519778761,-4.3283563846504
12120.0,-1448507.59,-5846066.432,3062542.96,4591.3159,-3705.917151,-4918.881536,1.8717275563737,7.5541500198242,-3.9573462304328,1.8717275563737,7.5541500198242,-3.9573462304328
12180.0,-1169874.164,-6054656.008,2760517.929,4692.867165,-3244.357922,-5144.72341,1.511977667725,7.8252045791784,-3.5677695833275,1.511977667725,7.8252045791784,-3.5677695833275
12240.0,-885799.7739,-6235085.75,2445653.959,4772.609618,-2767.619433,-5346.678559,1.1450490055122,8.0599238647954,-3.1614296096778,1.1450490055122,8.0599238647954,-3.1614296096778
12300.0,-597604.8486,-6386511.006,2119413.307,4830.163605,-2277.916361,-5523.797333,0.7726493348192,8.2571844797316,-2.740210835644,0.7726493348192,8.2571844797316,-2.740210835644
12360.0,-306629.5066,-6508221.924,1783311.773,4865.252823,-1777.525586,-5675.24538,0.3965146517708,8.4160372525467,-2.3060704580613,0.3965146517708,8.4160372525467,-2.3060704580613
12420.0,-14227.30568,-6599646.865,1438911.657,4877.705775,-1268.775584,-5800.307731,0.0184010129547,8.5357122565793,-1.8610292516226,0.0184010129547,8.5357122565793,-1.8610292516226
12480.0,278241.0755,-6660355.174,1087814.484,4867.45672,-754.0355406,-5898.392339,-0.3599237791098,8.6156229824481,-1.4071621144689,-0.3599237791098,8.6156229824481,-1.4071621144689
12540.0,569414.1991,-6690059.293,731653.5402,4834.546125,-235.7042484,-5969.033026,-0.7366885930161,8.655369633194,-0.9465882971999,-0.7366885930161,8.655369633194,-0.9465882971999
12600.0,857936.2418,-6688616.196,372086.2448,4779.120618,283.8011778,-6011.891854,-1.110127445201,8.6547415159934,-0.481461363018,-1.110127445201,8.6547415159934,-0.481461363018
12660.0,1142463.35,-6656028.153,10786.40141,4701.432415,802.0566932,-6026.76087,-1.4784879924056,8.6137185092134,-0.0139589291645,-1.4784879924056,8.6137185092134,-0.0139589291645
12720.0,1421669.944,-6592442.792,-350563.6388,4601.838253,1316.642778,-6013.563239,-1.8400399950796,8.5324715887226,0.4537277580473,-1.8400399950796,8.5324715887226,0.4537277580473
12780.0,1694254.947,-6498152.497,-710280.8623,4480.79781,1825.155897,-5972.353746,-2.1930837064047,8.4113624027609,0.9194043604702,-2.1930837064047,8.4113624027609,0.9194043604702
12840.0,1958947.901,-6373593.093,-1066689.489,4338.871629,2325.219901,-5903.318667,-2.5359581414129,8.2509418902793,1.380884042043,-2.5359581414129,8.2509418902793,1.380884042043
12900.0,2214514.941,-6219341.874,-1418128.844,4176.718542,2814.497319,-5806.774996,-2.8670491807964,8.0519479434309,1.8359980627119,-2.8670491807964,8.0519479434309,1.8359980627119
12960.0,2459764.608,-6036114.94,-1762961.158,3995.092629,3290.700483,-5683.169045,-3.1847974644839,7.8153021207735,2.282606315001,-3.1847974644839,7.8153021207735,2.282606315001
13020.0,2693553.457,-5824763.888,-2099579.273,3794.839693,3751.602426,-5533.074412,-3.4877060308733,7.5421054236833,2.7186077456153,-3.4877060308733,7.5421054236833,2.7186077456153
13080.0,2914791.446,-5586271.841,-2426414.198,3576.893301,4195.047497,-5357.189331,-3.7743476587807,7.233633154416,3.1419506046403,-3.7743476587807,7.233633154416,3.1419506046403
13140.0,3122447.07,-5321748.867,-2741942.497,3342.270384,4618.961644,-5156.333411,-4.0433718706753,6.89132888013,3.5506424655137,-4.0433718706753,6.89132888013,3.5506424655137
13200.0,3315552.223,-5032426.781,-3044693.458,3092.066434,5021.362306,-4931.443781,-4.2935115576151,6.5167975329473,3.9427599600021,-4.2935115576151,6.5167975329473,3.9427599600021
13260.0,3493206.754,-4719653.366,-3333256.009,2827.45031,5400.36787,-4683.570666,-4.5235891884635,6.1117976817102,4.3164581739121,-4.5235891884635,6.1117976817102,4.3164581739121
13320.0,3654582.709,-4384886.051,-3606285.366,2549.658691,5754.206631,-4413.872406,-4.7325225684353,5.6782330164448,4.6699796511823,-4.7325225684353,5.6782330164448,4.6699796511823
13380.0,3798928.222,-4029685.058,-3862509.35,2259.990197,6081.225232,-4123.609949,-4.9193301147693,5.2181430916024,5.0016629563371,-4.9193301147693,5.2181430916024,5.0016629563371
13440.0,3925571.049,-3655706.059,-4100734.367,1959.7992,6379.89652,-3814.140845,-5.0831356203297,4.7336933788766,5.3099507480094,-5.0831356203297,4.7336933788766,5.3099507480094
13500.0,4033921.721,-3264692.389,-4319851.016,1650.489379,6648.826781,-3486.912772,-5.2231724791685,4.2271646847283,5.593397319324,-5.2231724791685,4.2271646847283,5.593397319324
13560.0,4123476.301,-2858466.837,-4518839.288,1333.507029,6886.762333,-3143.456626,-5.3387873515082,3.7009419916596,5.8506755643604,-5.3387873515082,3.7009419916596,5.8506755643604
13620.0,4193818.735,-2438923.059,-4696773.34,1010.334165,7092.595429,-2785.379211,-5.4294432491878,3.1575027857219,6.0805833336364,-5.4294432491878,3.1575027857219,6.0805833336364
13680.0,4244622.789,-2008016.671,-4852825.828,682.4814714,7265.369444,-2414.355567,-5.4947220263267,2.5994049356853,6.2820491455385,-5.4947220263267,2.5994049356853,6.2820491455385
13740.0,4275653.549,-1567756.035,-4986271.755,351.481104,7404.283322,-2032.120973,-5.5343262637592,2.0292741917258,6.4541372248337,-5.5343262637592,2.0292741917258,6.4541372248337
13800.0,4286768.491,-1120192.819,-5096491.842,18.87941044,7508.695274,-1640.462676,-5.5480805396351,1.449791373368,6.5960518437759,-5.5480805396351,1.449791373368,6.5960518437759
13860.0,4277918.116,-667412.3426,-5182975.392,-313.7704146,7578.125681,-1241.211371,-5.5359320824434,0.8636793177634,6.7071409458398,-5.5359320824434,0.8636793177634,6.7071409458398
13920.0,4249146.137,-211523.7846,-5245322.638,-644.915692,7612.259228,-836.2324935,-5.4979508065428,0.2736896601653,6.786899036712,-5.4979508065428,0.2736896601653,6.786899036712
13980.0,4200589.23,245349.7229,-5283246.555,-973.0116052,7610.946228,-427.4173546,-5.4343287340534,-0.3174104812992,6.8349693318106,-5.4343287340534,-0.3174104812992,6.8349693318106
14040.0,4132476.34,701081.0506,-5296574.154,-1296.528494,7574.203154,-16.67417558,-5.3453788106301,-0.9068518447642,6.8511451542388,-5.3453788106301,-0.9068518447642,6.8511451542388
14100.0,4045127.557,1153549.037,-5285247.218,-1613.95906,7502.212363,394.0809435,-5.2315331261808,-1.4918763166914,6.835370581663,-5.2315331261808,-1.4918763166914,6.835370581663
14160.0,3938952.561,1600648.415,-5249322.508,-1923.825446,7395.321037,802.9330691,-5.0933405549695,-2.0697501072147,6.7877403450952,-5.0933405549695,-2.0697501072147,6.7877403450952
14220.0,3814448.646,2040299.647,-5188971.418,-2224.686161,7254.03933,1207.977452,-4.9314638327359,-2.6377767409024,6.7084989869213,-4.9314638327359,-2.6377767409024,6.7084989869213
14280.0,3672198.336,2470458.632,-5104479.099,-2515.142806,7079.037746,1607.328472,-4.7466760914441,-3.1933097973012,6.5980392897077,-4.7466760914441,-3.1933097973012,6.5980392897077
14340.0,3512866.603,2889126.226,-4996243.046,-2793.846586,6871.14376,1999.128468,-4.539856875022,-3.7337653382556,6.4568999913058,-4.539856875022,-3.7337653382556,6.4568999913058
14400.0,3337197.703,3294357.543,-4864771.154,-3059.504559,6631.337707,2381.556409,-4.3119876619557,-4.2566339619786,6.2857628055344,-4.3119876619557,-4.2566339619786,6.2857628055344
14460.0,3146011.64,3684270.982,-4710679.272,-3310.885607,6360.74796,2752.836366,-4.0641469228453,-4.7594924271508,6.0854487712222,-4.0641469228453,-4.7594924271508,6.0854487712222
14520.0,2940200.29,4057056.951,-4534688.243,-3546.826096,6060.645418,3111.245748,-3.7975047430024,-5.2400147938913,5.8569139556179,-3.7975047430024,-5.2400147938913,5.8569139556179
14580.0,2720723.188,4410986.236,-4337620.466,-3766.235205,5732.437355,3455.123256,-3.513317041873,-5.695983032236,5.6012445411139,-3.513317041873,-5.695983032236,5.6012445411139
14640.0,2488603.009,4744417.979,-4120395.988,-3968.099888,5377.660634,3782.876528,-3.2129194224965,-6.125297052724,5.3196513268589,-3.2129194224965,-6.125297052724,5.3196513268589
14700.0,2244920.761,5055807.244,-3884028.145,-4151.489464,4997.974349,4092.989442,-2.8977206853693,-6.5259841177915,5.0134636791611,-2.8977206853693,-6.5259841177915,5.0134636791611
14760.0,1990810.718,5343712.108,-3629618.781,-4315.559808,4595.151919,4384.02903,-2.5691960419761,-6.8962075968513,4.6841229665952,-2.5691960419761,-6.8962075968513,4.6841229665952
14820.0,1727455.107,5606800.273,-3358353.058,-4459.557123,4171.072672,4654.65199,-2.228880063887,-7.2342750321629,4.3331755174289,-2.228880063887,-7.2342750321629,4.3331755174289
14880.0,1456078.591,5843855.161,-3071493.893,-4582.821288,3727.712973,4903.610766,-1.8783594037159,-7.53864548682,3.9622651383878,-1.8783594037159,-7.53864548682,3.9622651383878
14940.0,1177942.553,6053781.451,-2770376.045,-4684.788755,3267.136932,5129.759155,-1.5192653243984,-7.8079361503765,3.5731252348843,-1.5192653243984,-7.8079361503765,3.5731252348843
15000.0,894339.2317,6235610.064,-2456399.871,-4764.995001,2791.486734,5332.057444,-1.153266073201,-8.0409281817482,3.1675705736629,-1.153266073201,-8.0409281817482,3.1675705736629
15060.0,606585.7156,6388502.543,-2131024.802,-4823.076514,2302.972648,5509.577032,-0.7820591366288,-8.2365717730533,2.7474887293796,-0.7820591366288,-8.2365717730533,2.7474887293796
15120.0,316017.8335,6511754.834,-1795762.548,-4858.772312,1803.862752,5661.504538,-0.4073634119836,-8.3939904219474,2.3148312569491,-0.4073634119836,-8.3939904219474,2.3148312569491
15180.0,23983.97004,6604800.44,-1452170.073,-4871.924992,1296.472425,5787.145365,-0.0309113307417,-8.5124844037629,1.8716046315854,-0.0309113307417,-8.5124844037629,1.8716046315854
15240.0,-268161.1687,6667212.939,-1101842.376,-4862.481307,783.1536584,5885.926726,0.3455590317821,-8.5915334383452,1.4198609983467,0.3455590317821,-8.5915334383452,1.4198609983467
15300.0,-559062.8104,6698707.856,-746405.1095,-4830.492267,266.2842277,5957.400093,0.7203118268542,-8.6307985498929,0.9616887726972,0.7203118268542,-8.6307985498929,0.9616887726972
15360.0,-847372.3628,6699143.883,-387507.0574,-4776.112768,-251.7432199,6001.243097,1.0916212501163,-8.6301231213328,0.499203133146,1.0916212501163,-8.6301231213328,0.499203133146
15420.0,-1131753.625,6668523.445,-26812.52854,-4699.600763,-768.5321195,6017.260842,1.4577792750483,-8.5895331477974,0.0345364464212,1.4577792750483,-8.5895331477974,0.0345364464212
15480.0,-1410888.932,6606992.603,334006.3193,-4601.31596,-1281.692933,6005.38665,1.8171032714595,-8.5092366966249,-0.4301713350677,1.8171032714595,-8.5092366966249,-0.4301713350677
15540.0,-1683485.213,6514840.307,693277.1795,-4481.718077,-1788.854036,5965.682227,2.1679434794746,-8.3896225839596,-0.8927822645355,2.1679434794746,-8.3896225839596,-0.8927822645355
15600.0,-1948279.927,6392496.997,1049335.291,-4341.364646,-2287.672507,5898.337259,2.5086903106173,-8.2312582805212,-1.3511699428305,2.5086903106173,-8.2312582805212,-1.3511699428305
15660.0,-2204046.853,6240532.563,1400531.09,-4180.908394,-2775.844762,5803.66843,2.8377814487513,-8.0348870614203,-1.8032289740234,2.8377814487513,-8.0348870614203,-1.8032289740234
15720.0,-2449601.716,6059653.666,1745237.786,-4001.094195,-3251.117,5682.117886,3.1537087247943,-7.8014244170626,-2.2468842984274,3.1537087247943,-7.8014244170626,-2.2468842984274
15780.0,-2683807.612,5850700.447,2081858.831,-3802.755622,-3711.295409,5534.251135,3.4550247402793,-7.5319537441937,-2.6801003679112,3.4550247402793,-7.5319537441937,-2.6801003679112
15840.0,-2905580.218,5614642.625,2408835.244,-3586.811111,-4154.256096,5360.754411,3.7403492159857,-7.2277213380311,-3.1008901293849,3.7403492159857,-7.2277213380311,-3.1008901293849
15900.0,-3113892.757,5352575.016,2724652.761,-3354.259748,-4577.954692,5162.431491,4.008375042991,-6.8901307082047,-3.5073237833672,4.008375042991,-6.8901307082047,-3.5073237833672
15960.0,-3307780.707,5065712.481,3027848.779,-3106.176707,-4980.435597,4940.200015,4.2578740146157,-6.5207362429134,-3.8975372855694,4.2578740146157,-6.5207362429134,-3.8975372855694
16020.0,-3486346.212,4755384.329,3317019.067,-2843.708349,-5359.840828,4695.087283,4.4877022188284,-6.1212362473196,-4.2697405604532,4.4877022188284,-6.1212362473196,-4.2697405604532
16080.0,-3648762.209,4423028.21,3590824.207,-2568.067018,-5714.418433,4428.225584,4.6968050717662,-5.6934653837512,-4.6222253967352,4.6968050717662,-5.6934653837512,-4.6222253967352
16140.0,-3794276.214,4070183.51,3847995.738,-2280.525533,-6042.530425,4140.847053,4.8842219740979,-5.239386542794,-4.9533729958255,4.8842219740979,-5.239386542794,-4.9533729958255
16200.0,-3922213.788,3698484.288,4087341.986,-1982.411424,-6342.660225,3834.278091,5.0490905730244,-4.7610821758419,-5.2616611451923,5.0490905730244,-4.7610821758419,-5.2616611451923
16260.0,-4031981.629,3309651.782,4307753.539,-1675.100915,-6613.419557,3509.933364,5.1906506137832,-4.260745121139,-5.5456709896661,5.1906506137832,-4.260745121139,-5.5456709896661
16320.0,-4123070.319,2905486.517,4508208.355,-1360.012697,-6853.554789,3169.309408,5.308247365598,-3.7406689568174,-5.8040933747187,5.308247365598,-3.7406689568174,-5.8040933747187
16380.0,-4195056.674,2487860.051,4687776.471,-1038.601504,-7061.952674,2813.97787,5.4013346081166,-3.2032379159072,-6.0357347368062,5.4013346081166,-3.2032379159072,-6.0357347368062
16440.0,-4247605.709,2058706.398,4845624.3,-712.3515228,-7237.645478,2445.578406,5.469477165505,-2.6509163997788,-6.2395225169454,5.469477165505,-2.6509163997788,-6.2395225169454
16500.0,-4280472.208,1620013.153,4981018.491,-382.7696655,-7379.815464,2065.81127,5.5123529765329,-2.086238127979,-6.4145100748255,5.5123529765329,-2.086238127979,-6.4145100748255
16560.0,-4293501.881,1173812.381,5093329.333,-51.37873445,-7487.79872,1676.429628,5.5297546902015,-1.511794963937,-6.5598810819431,5.5297546902015,-1.511794963937,-6.5598810819431
16620.0,-4286632.109,722171.2864,5182033.694,280.2894975,-7561.088306,1279.231618,5.5215907777463,-0.9302254575417,-6.6749533735159,5.5215907777463,-0.9302254575417,-6.6749533735159
16680.0,-4259892.274,267182.7159,5246717.479,610.7012573,-7599.336702,876.0521972,5.487886153194,-0.3442031471253,-6.7591822402777,5.487886153194,-0.3442031471253,-6.7591822402777
16740.0,-4213403.671,-189044.4588,5287077.585,938.3277642,-7602.357553,468.754815,5.4287822960863,0.2435753350915,-6.8121631427134,5.4287822960863,0.2435753350915,-6.8121631427134
16800.0,-4147378.996,-644395.0478,5302923.36,1261.652215,-7570.126693,59.22293217,5.3445368715038,0.830402308523,-6.8336338318629,5.3445368715038,0.830402308523,-6.8336338318629
16860.0,-4062121.421,-1096757.286,5294177.543,1579.176731,-7502.782448,-350.6485632,5.235522844141,1.4135711936774,-6.823475862518,5.235522844141,1.4135711936774,-6.823475862518
16920.0,-3958023.25,-1544032.574,5260876.697,1889.429238,-7400.625197,-758.9620146,5.1022270849049,1.9903887170941,-6.7817154864759,5.1022270849049,1.9903887170941,-6.7817154864759
16980.0,-3835564.169,-1984145.169,5203171.107,2190.970242,-7264.116213,-1163.825689,4.9452484703358,2.5581871219676,-6.7085239155002,4.9452484703358,2.5581871219676,-6.7085239155002
17040.0,-3695309.087,-2415051.786,5121324.168,2482.399487,-7093.875764,-1563.362469,4.7652954770849,3.1143363334237,-6.60421694578,4.7652954770849,3.1143363334237,-6.60421694578
17100.0,-3537905.591,-2834751.062,5015711.247,2762.362438,-6890.68049,-1955.718496,4.5631832757257,3.6562560263064,-6.4692539379843,4.5631832757257,3.6562560263064,-6.4692539379843
17160.0,-3364081.009,-3241292.842,4886818.031,3029.556591,-6655.460059,-2339.071742,4.3398303303217,4.1814275423771,-6.3042361494762,4.3398303303217,4.1814275423771,-6.3042361494762
17220.0,-3174639.107,-3632787.243,4735238.361,3282.73755,-6389.293118,-2711.640453,4.0962545124188,4.6874056030596,-6.109904417879,4.0962545124188,4.6874056030596,-6.109904417879
17280.0,-2970456.422,-4007413.451,4561671.568,3520.724866,-6093.402537,-3071.691443,3.8335687404659,5.1718297633113,-5.8871361979762,3.8335687404659,5.1718297633113,-5.8871361979762
17340.0,-2752478.264,-4363428.219,4366919.316,3742.407599,-5769.149994,-3417.54818,3.5529761580794,5.6324355518894,-5.6369419568652,3.5529761580794,5.6324355518894,-5.6369419568652
17400.0,-2521714.379,-4699174.015,4151881.96,3946.749572,-5418.029881,-3747.598649,3.255764867046,6.0670652432464,-5.3604609353621,3.255764867046,6.0670652432464,-5.3604609353621
